ISO3,cohortYear,vaccine,coverage
BDI,1988,TT2+,73
BDI,1988,TT2+,49
BDI,1995,BCG,76
BDI,1995,BCG,92
BDI,1995,DTP3,70
BDI,1995,DTP3,73
BDI,1995,MCV1,67
BDI,1995,MCV1,80
BDI,1995,Pol3,70
BDI,1995,Pol3,73
BDI,1995,TT2+,64
BDI,1995,TT2+,86
BDI,1999,BCG,61.2
BDI,1999,BCG,84.3
BDI,1999,BCG,23.1
BDI,1999,DTP1,61.5
BDI,1999,DTP1,86
BDI,1999,DTP1,24.4
BDI,1999,DTP3,57.2
BDI,1999,DTP3,72.8
BDI,1999,DTP3,17.2
BDI,1999,FULL,42.8
BDI,1999,FULL,45.9
BDI,1999,FULL,11.2
BDI,1999,MCV1,51.7
BDI,1999,MCV1,69.9
BDI,1999,MCV1,23.1
BDI,1999,Pol1,60.4
BDI,1999,Pol1,87
BDI,1999,Pol1,26.9
BDI,1999,Pol3,48.5
BDI,1999,Pol3,62.8
BDI,1999,Pol3,16.1
BDI,1999,TT2+,49.8
BDI,2004,BCG,90.2
BDI,2004,BCG,62.4
BDI,2004,BCG,90.7
BDI,2004,BCG,28.3
BDI,2004,DTP1,73.9
BDI,2004,DTP1,47.4
BDI,2004,DTP1,74.9
BDI,2004,DTP1,27.5
BDI,2004,DTP3,60.1
BDI,2004,DTP3,44.1
BDI,2004,DTP3,62.7
BDI,2004,DTP3,18.6
BDI,2004,FULL,34.8
BDI,2004,FULL,35
BDI,2004,FULL,45.8
BDI,2004,FULL,10.8
BDI,2004,MCV1,68.8
BDI,2004,MCV1,50.8
BDI,2004,MCV1,77.9
BDI,2004,MCV1,27.2
BDI,2004,PAB,76
BDI,2004,Pol1,89.1
BDI,2004,Pol1,62.6
BDI,2004,Pol1,90.3
BDI,2004,Pol1,27.7
BDI,2004,Pol3,67.5
BDI,2004,Pol3,54.4
BDI,2004,Pol3,71
BDI,2004,Pol3,16.6
BDI,2004,TT2+,38.3
BDI,2009,BCG,98.8
BDI,2009,BCG,61.7
BDI,2009,BCG,98.9
BDI,2009,BCG,37.3
BDI,2009,DTP1,98.8
BDI,2009,DTP1,61.8
BDI,2009,DTP1,99
BDI,2009,DTP1,37.2
BDI,2009,DTP3,94.6
BDI,2009,DTP3,60.6
BDI,2009,DTP3,95.4
BDI,2009,DTP3,34.7
BDI,2009,FULL,78.5
BDI,2009,FULL,58.6
BDI,2009,FULL,83
BDI,2009,FULL,24.4
BDI,2009,HepB1,98.8
BDI,2009,HepB1,61.8
BDI,2009,HepB1,99
BDI,2009,HepB1,37.2
BDI,2009,HepB3,94.6
BDI,2009,HepB3,60.6
BDI,2009,HepB3,95.4
BDI,2009,HepB3,34.7
BDI,2009,Hib1,98.8
BDI,2009,Hib1,61.8
BDI,2009,Hib1,99
BDI,2009,Hib1,37.2
BDI,2009,Hib3,94.6
BDI,2009,Hib3,60.6
BDI,2009,Hib3,95.4
BDI,2009,Hib3,34.7
BDI,2009,MCV1,88.8
BDI,2009,MCV1,59.3
BDI,2009,MCV1,94.3
BDI,2009,MCV1,35
BDI,2009,PAB,82.3
BDI,2009,Pol1,98.3
BDI,2009,Pol1,61.8
BDI,2009,Pol1,98.6
BDI,2009,Pol1,36.7
BDI,2009,Pol3,87
BDI,2009,Pol3,60.3
BDI,2009,Pol3,87.4
BDI,2009,Pol3,27.1
BDI,2009,TT2+,31.7
BDI,2011,BCG,97.6
BDI,2011,BCG,29
BDI,2011,BCG,98.3
BDI,2011,BCG,69.3
BDI,2011,DTP1,97.2
BDI,2011,DTP1,29
BDI,2011,DTP1,99
BDI,2011,DTP1,70
BDI,2011,DTP3,95.9
BDI,2011,DTP3,29
BDI,2011,DTP3,98.3
BDI,2011,DTP3,69.3
BDI,2011,FULL,83.1
BDI,2011,FULL,27.3
BDI,2011,FULL,94.9
BDI,2011,FULL,67.6
BDI,2011,HepB1,97.2
BDI,2011,HepB1,29
BDI,2011,HepB1,99
BDI,2011,HepB1,70
BDI,2011,HepB3,95.9
BDI,2011,HepB3,29
BDI,2011,HepB3,98.3
BDI,2011,HepB3,69.3
BDI,2011,Hib1,97.2
BDI,2011,Hib1,29
BDI,2011,Hib1,99
BDI,2011,Hib1,70
BDI,2011,Hib3,95.9
BDI,2011,Hib3,29
BDI,2011,Hib3,98.3
BDI,2011,Hib3,69.3
BDI,2011,MCV1,93.2
BDI,2011,MCV1,28.5
BDI,2011,MCV1,97
BDI,2011,MCV1,68.6
BDI,2011,Pol1,97.6
BDI,2011,Pol1,28.9
BDI,2011,Pol1,99.1
BDI,2011,Pol1,70.1
BDI,2011,Pol3,95.9
BDI,2011,Pol3,28.8
BDI,2011,Pol3,98.3
BDI,2011,Pol3,69.6
BDI,2014,BCG,97.4
BDI,2014,BCG,60.1
BDI,2014,BCG,98
BDI,2014,BCG,38
BDI,2014,DTP1,98.2
BDI,2014,DTP1,60.6
BDI,2014,DTP1,98.8
BDI,2014,DTP1,38.2
BDI,2014,DTP2,98
BDI,2014,DTP2,60.6
BDI,2014,DTP2,98.6
BDI,2014,DTP2,38
BDI,2014,DTP3,95.8
BDI,2014,DTP3,59.9
BDI,2014,DTP3,96.7
BDI,2014,DTP3,36.8
BDI,2014,FULL,80.2
BDI,2014,FULL,57.4
BDI,2014,FULL,83.8
BDI,2014,FULL,26.4
BDI,2014,FULL <1 year,50.9
BDI,2014,FULL <1 year,34
BDI,2014,FULL <1 year,53.1
BDI,2014,FULL <1 year,19.1
BDI,2014,HepB1,98.2
BDI,2014,HepB1,60.6
BDI,2014,HepB1,98.8
BDI,2014,HepB1,38.2
BDI,2014,HepB3,95.8
BDI,2014,HepB3,59.9
BDI,2014,HepB3,96.7
BDI,2014,HepB3,36.8
BDI,2014,Hib1,98.2
BDI,2014,Hib1,60.6
BDI,2014,Hib1,98.8
BDI,2014,Hib1,38.2
BDI,2014,Hib3,95.8
BDI,2014,Hib3,59.9
BDI,2014,Hib3,96.7
BDI,2014,Hib3,36.8
BDI,2014,MCV1,92.8
BDI,2014,MCV1,59.5
BDI,2014,MCV1,96.1
BDI,2014,MCV1,36.7
BDI,2014,PCV1,90.9
BDI,2014,PCV1,54.4
BDI,2014,PCV1,91.6
BDI,2014,PCV1,37.2
BDI,2014,PCV2,89.7
BDI,2014,PCV2,54.1
BDI,2014,PCV2,90.2
BDI,2014,PCV2,36.2
BDI,2014,PCV3,87
BDI,2014,PCV3,53.1
BDI,2014,PCV3,87.7
BDI,2014,PCV3,34.6
BDI,2014,Pol1,97.5
BDI,2014,Pol1,60.6
BDI,2014,Pol1,98.1
BDI,2014,Pol1,37.5
BDI,2014,Pol2,96.2
BDI,2014,Pol2,60.4
BDI,2014,Pol2,96.9
BDI,2014,Pol2,36.4
BDI,2014,Pol3,86.6
BDI,2014,Pol3,59.4
BDI,2014,Pol3,87.5
BDI,2014,Pol3,28
BDI,2014,Rota1,87.6
BDI,2014,Rota1,53.2
BDI,2014,Rota1,88
BDI,2014,Rota1,34.8
BDI,2014,RotaC,83.4
BDI,2014,RotaC,50.6
BDI,2014,RotaC,84.5
BDI,2014,RotaC,33.8
BDI,2015,BCG,97.5
BDI,2015,BCG,81.3
BDI,2015,BCG,97.7
BDI,2015,BCG,16.4
BDI,2015,DTP1,99
BDI,2015,DTP1,82.8
BDI,2015,DTP1,99.2
BDI,2015,DTP1,16.4
BDI,2015,DTP2,98.4
BDI,2015,DTP2,82.4
BDI,2015,DTP2,98.6
BDI,2015,DTP2,16.2
BDI,2015,DTP3,95.9
BDI,2015,DTP3,80.8
BDI,2015,DTP3,96.5
BDI,2015,DTP3,15.7
BDI,2015,FULL,83.1
BDI,2015,FULL,74.2
BDI,2015,FULL,85.2
BDI,2015,FULL,11
BDI,2015,FULL <1 year,69.4
BDI,2015,FULL <1 year,62.4
BDI,2015,FULL <1 year,71.7
BDI,2015,FULL <1 year,9.3
BDI,2015,HepB1,99
BDI,2015,HepB1,82.8
BDI,2015,HepB1,99.2
BDI,2015,HepB1,16.4
BDI,2015,HepB3,95.9
BDI,2015,HepB3,80.8
BDI,2015,HepB3,96.5
BDI,2015,HepB3,15.7
BDI,2015,Hib1,99
BDI,2015,Hib1,82.8
BDI,2015,Hib1,99.2
BDI,2015,Hib1,16.4
BDI,2015,Hib3,95.9
BDI,2015,Hib3,80.8
BDI,2015,Hib3,96.5
BDI,2015,Hib3,15.7
BDI,2015,MCV1,92
BDI,2015,MCV1,78.6
BDI,2015,MCV1,93.8
BDI,2015,MCV1,15.2
BDI,2015,MCV2,74.3
BDI,2015,MCV2,45.8
BDI,2015,MCV2,75.7
BDI,2015,MCV2,29.9
BDI,2015,PCV1,97.5
BDI,2015,PCV1,81.6
BDI,2015,PCV1,97.7
BDI,2015,PCV1,16.1
BDI,2015,PCV2,96.4
BDI,2015,PCV2,80.9
BDI,2015,PCV2,96.7
BDI,2015,PCV2,15.7
BDI,2015,PCV3,93.2
BDI,2015,PCV3,79.3
BDI,2015,PCV3,93.9
BDI,2015,PCV3,14.7
BDI,2015,Pol1,98.5
BDI,2015,Pol1,82.5
BDI,2015,Pol1,98.6
BDI,2015,Pol1,16.1
BDI,2015,Pol2,97.3
BDI,2015,Pol2,82
BDI,2015,Pol2,97.6
BDI,2015,Pol2,15.6
BDI,2015,Pol3,91.5
BDI,2015,Pol3,79.9
BDI,2015,Pol3,92
BDI,2015,Pol3,12.1
BDI,2015,Rota1,92.6
BDI,2015,Rota1,77.3
BDI,2015,Rota1,92.9
BDI,2015,Rota1,15.6
BDI,2015,RotaC,89.2
BDI,2015,RotaC,74.9
BDI,2015,RotaC,90
BDI,2015,RotaC,15
BEL,2010,DTP1,99.5
BEL,2010,DTP3,98.7
BEL,2010,HepB1,99.4
BEL,2010,HepB3,98.5
BEL,2010,Hib1,99.4
BEL,2010,Hib3,98.7
BEL,2010,MCV1,96.6
BEL,2010,PcV1,99.3
BEL,2010,PcV3,96.5
BEL,2010,Pol1,99.6
BEL,2010,Pol3,98.9
BEL,2010,RotaC,92.2
BEL,2010,DTP1,99.6
BEL,2010,DTP3,98.7
BEL,2010,HepB1,96.7
BEL,2010,HepB3,96.3
BEL,2010,Hib1,97.2
BEL,2010,Hib3,96.7
BEL,2010,MCV1,94.1
BEL,2010,PcV1,97
BEL,2010,PcV3,90.1
BEL,2010,Pol1,99.6
BEL,2010,Pol3,98.7
BEL,2010,RotaC,72.7
BEL,2013,DTP1,99.6
BEL,2013,DTP3,98.9
BEL,2013,HepB1,99.1
BEL,2013,HepB3,98.2
BEL,2013,Hib1,99.6
BEL,2013,Hib3,98.7
BEL,2013,MCV1,95.6
BEL,2013,PCV1,97.6
BEL,2013,PCV3,92.9
BEL,2013,Pol1,100
BEL,2013,Pol3,99.1
BEL,2013,RotaC,87.5
BEL,2014,DTP1,98.7
BEL,2014,DTP3,97
BEL,2014,HepB1,98.2
BEL,2014,HepB3,96.9
BEL,2014,Hib1,98.2
BEL,2014,Hib3,96.8
BEL,2014,MCV1,96.2
BEL,2014,PcV1,99.3
BEL,2014,PcV3,96.5
BEL,2014,Pol1,99.6
BEL,2014,Pol3,98.9
BEL,2014,Rota1,93.8
BEL,2014,RotaC,92.2
BEN,1990,BCG,94
BEN,1990,DTP3,73
BEN,1990,MCV1,79
BEN,1994,BCG,91
BEN,1994,DTP1,89
BEN,1994,DTP3,79
BEN,1994,DTP3,82
BEN,1994,MCV1,72
BEN,1994,MCV1,77
BEN,1994,Pol1,89
BEN,1994,Pol3,82
BEN,1994,TT2+,85
BEN,1995,BCG,84.2
BEN,1995,BCG,71.9
BEN,1995,BCG,71.5
BEN,1995,BCG,85.4
BEN,1995,BCG,13.5
BEN,1995,DTP1,81.1
BEN,1995,DTP1,70.5
BEN,1995,DTP1,70.2
BEN,1995,DTP1,82.3
BEN,1995,DTP1,11.9
BEN,1995,DTP3,64.1
BEN,1995,DTP3,61.1
BEN,1995,DTP3,60.6
BEN,1995,DTP3,66.9
BEN,1995,DTP3,5.8
BEN,1995,FULL,49.3
BEN,1995,FULL,52.8
BEN,1995,FULL,51.5
BEN,1995,FULL,55.6
BEN,1995,FULL,2.8
BEN,1995,MCV1,56.8
BEN,1995,MCV1,56.4
BEN,1995,MCV1,55.5
BEN,1995,MCV1,64.3
BEN,1995,MCV1,8
BEN,1995,Pol1,80.5
BEN,1995,Pol1,70.1
BEN,1995,Pol1,69.9
BEN,1995,Pol1,81.7
BEN,1995,Pol1,11.7
BEN,1995,Pol3,62.7
BEN,1995,Pol3,60.8
BEN,1995,Pol3,60
BEN,1995,Pol3,65.4
BEN,1995,Pol3,4.6
BEN,1995,TT2+,49.9
BEN,2000,BCG,89.2
BEN,2000,BCG,72.4
BEN,2000,BCG,89.9
BEN,2000,BCG,17.5
BEN,2000,DTP1,86.2
BEN,2000,DTP1,71.3
BEN,2000,DTP1,87.2
BEN,2000,DTP1,15.9
BEN,2000,DTP3,68.5
BEN,2000,DTP3,62.4
BEN,2000,DTP3,72.5
BEN,2000,DTP3,10.1
BEN,2000,FULL,49
BEN,2000,FULL,54.3
BEN,2000,FULL,59
BEN,2000,FULL,4.7
BEN,2000,MCV1,55.9
BEN,2000,MCV1,57.8
BEN,2000,MCV1,68
BEN,2000,MCV1,10.2
BEN,2000,Pol1,88.8
BEN,2000,Pol1,71.5
BEN,2000,Pol1,90
BEN,2000,Pol1,18.5
BEN,2000,Pol3,65.9
BEN,2000,Pol3,61.7
BEN,2000,Pol3,69.3
BEN,2000,Pol3,7.7
BEN,2000,TT2+,50.1
BEN,2000,BCG,94
BEN,2000,DTP1,91
BEN,2000,DTP3,79
BEN,2000,MCV1,72
BEN,2000,Pol1,92
BEN,2000,Pol3,78
BEN,2000,TT2+,63
BEN,2005,BCG,87.9
BEN,2005,BCG,65.2
BEN,2005,BCG,88.3
BEN,2005,BCG,23.1
BEN,2005,DTP1,83.2
BEN,2005,DTP1,62.2
BEN,2005,DTP1,84
BEN,2005,DTP1,21.8
BEN,2005,DTP3,64.5
BEN,2005,DTP3,52.1
BEN,2005,DTP3,67
BEN,2005,DTP3,14.9
BEN,2005,FULL,40.2
BEN,2005,FULL,40.6
BEN,2005,FULL,47.1
BEN,2005,FULL,6.5
BEN,2005,MCV1,51.1
BEN,2005,MCV1,44.6
BEN,2005,MCV1,61.1
BEN,2005,MCV1,16.5
BEN,2005,Pol1,87.6
BEN,2005,Pol1,63.4
BEN,2005,Pol1,88.6
BEN,2005,Pol1,25.2
BEN,2005,Pol3,61.6
BEN,2005,Pol3,52.2
BEN,2005,Pol3,63.9
BEN,2005,Pol3,11.7
BEN,2007,BCG,94
BEN,2007,BCG,97
BEN,2007,DTP1,71
BEN,2007,DTP1,94
BEN,2007,DTP3,62
BEN,2007,DTP3,82
BEN,2007,HepB1,71
BEN,2007,HepB1,94
BEN,2007,HepB3,62
BEN,2007,HepB3,82
BEN,2007,Hib1,71
BEN,2007,Hib1,94
BEN,2007,Hib3,62
BEN,2007,Hib3,82
BEN,2007,MCV1,53
BEN,2007,MCV1,70
BEN,2007,Pol1,70
BEN,2007,Pol1,93
BEN,2007,Pol3,62
BEN,2007,Pol3,82
BEN,2007,TT2+,84
BEN,2007,TT2+,84
BEN,2011,BCG,87.1
BEN,2011,BCG,53.3
BEN,2011,BCG,88.3
BEN,2011,BCG,35
BEN,2011,DTP1,84.5
BEN,2011,DTP1,51.8
BEN,2011,DTP1,85.4
BEN,2011,DTP1,33.6
BEN,2011,DTP3,80.1
BEN,2011,DTP3,46.3
BEN,2011,DTP3,73.7
BEN,2011,DTP3,27.4
BEN,2011,FULL,42.5
BEN,2011,FULL,38.6
BEN,2011,FULL,47.6
BEN,2011,FULL,9
BEN,2011,HepB1,48.7
BEN,2011,HepB1,49.2
BEN,2011,HepB1,49.2
BEN,2011,HepB3,42.8
BEN,2011,HepB3,44.5
BEN,2011,HepB3,44.5
BEN,2011,Hib1,48.7
BEN,2011,Hib1,49.2
BEN,2011,Hib1,49.2
BEN,2011,Hib3,42.8
BEN,2011,Hib3,44.5
BEN,2011,Hib3,44.5
BEN,2011,MCV1,62.2
BEN,2011,MCV1,41.7
BEN,2011,MCV1,70
BEN,2011,MCV1,28.3
BEN,2011,PAB,70.4
BEN,2011,Pol1,83.9
BEN,2011,Pol1,50.4
BEN,2011,Pol1,84.9
BEN,2011,Pol1,34.5
BEN,2011,Pol3,54.5
BEN,2011,Pol3,44.7
BEN,2011,Pol3,56.2
BEN,2011,Pol3,11.5
BEN,2011,TT2+,59.7
BEN,2011,YFV,23.7
BEN,2011,YFV,31.2
BEN,2011,YFV,31.2
BEN,2012,BCG,97
BEN,2012,BCG,97
BEN,2012,BCG,84
BEN,2012,BCG,98
BEN,2012,DTP1,82
BEN,2012,DTP1,76
BEN,2012,DTP1,75
BEN,2012,DTP1,96
BEN,2012,DTP3,74
BEN,2012,DTP3,63
BEN,2012,DTP3,62
BEN,2012,DTP3,86
BEN,2012,FULL,61
BEN,2012,FULL,37
BEN,2012,FULL,35
BEN,2012,FULL,76
BEN,2012,HepB1,82
BEN,2012,HepB1,76
BEN,2012,HepB1,75
BEN,2012,HepB1,96
BEN,2012,HepB3,74
BEN,2012,HepB3,63
BEN,2012,HepB3,62
BEN,2012,HepB3,86
BEN,2012,Hib1,82
BEN,2012,Hib1,76
BEN,2012,Hib1,75
BEN,2012,Hib1,96
BEN,2012,Hib3,74
BEN,2012,Hib3,63
BEN,2012,Hib3,62
BEN,2012,Hib3,86
BEN,2012,MCV1,68
BEN,2012,MCV1,63
BEN,2012,MCV1,59
BEN,2012,MCV1,80
BEN,2012,PAB,57
BEN,2012,TT2+,85
BEN,2012,BCG,84.7
BEN,2012,BCG,56
BEN,2012,BCG,86.1
BEN,2012,DTP1,79.5
BEN,2012,DTP1,53.2
BEN,2012,DTP1,81.4
BEN,2012,DTP3,65.2
BEN,2012,DTP3,47.8
BEN,2012,DTP3,68.4
BEN,2012,FULL,34.5
BEN,2012,FULL,39.5
BEN,2012,FULL,45.3
BEN,2012,HepB1,79.5
BEN,2012,HepB1,53.2
BEN,2012,HepB1,81.4
BEN,2012,HepB3,65.2
BEN,2012,HepB3,47.8
BEN,2012,HepB3,68.4
BEN,2012,Hib1,79.5
BEN,2012,Hib1,53.2
BEN,2012,Hib1,81.4
BEN,2012,Hib3,65.2
BEN,2012,Hib3,47.8
BEN,2012,Hib3,68.4
BEN,2012,MCV1,59.8
BEN,2012,MCV1,42.9
BEN,2012,MCV1,66.9
BEN,2012,PCV1,73.7
BEN,2012,PCV1,47.5
BEN,2012,PCV1,76.6
BEN,2012,PCV3,60.5
BEN,2012,PCV3,42
BEN,2012,PCV3,63.5
BEN,2012,Pol1,77.9
BEN,2012,Pol1,52.6
BEN,2012,Pol1,79.8
BEN,2012,Pol3,53.3
BEN,2012,Pol3,45.2
BEN,2012,Pol3,55.8
BEN,2012,YFV,61
BEN,2012,YFV,44.1
BEN,2012,YFV,68.6
BEN,2013,BCG,89.4
BEN,2013,BCG,70.8
BEN,2013,BCG,89.8
BEN,2013,DTP1,85.1
BEN,2013,DTP1,68.2
BEN,2013,DTP1,86.2
BEN,2013,DTP3,71
BEN,2013,DTP3,61
BEN,2013,DTP3,73.6
BEN,2013,FULL,41.6
BEN,2013,FULL,46.4
BEN,2013,FULL,50.1
BEN,2013,HepB1,85.1
BEN,2013,HepB1,68.2
BEN,2013,HepB1,86.2
BEN,2013,HepB3,71
BEN,2013,HepB3,61
BEN,2013,HepB3,73.6
BEN,2013,Hib1,85.1
BEN,2013,Hib1,68.2
BEN,2013,Hib1,86.2
BEN,2013,Hib3,71
BEN,2013,Hib3,61
BEN,2013,Hib3,73.6
BEN,2013,MCV1,63.7
BEN,2013,MCV1,53.3
BEN,2013,MCV1,68.1
BEN,2013,PCV1,77.2
BEN,2013,PCV1,61.4
BEN,2013,PCV1,79.3
BEN,2013,PCV3,64.1
BEN,2013,PCV3,54
BEN,2013,PCV3,67.1
BEN,2013,Pol1,83
BEN,2013,Pol1,67.2
BEN,2013,Pol1,83.9
BEN,2013,Pol3,62.3
BEN,2013,Pol3,57.8
BEN,2013,Pol3,64
BEN,2013,TT2+,50
BEN,2013,YFV,65.1
BEN,2013,YFV,55.1
BEN,2013,YFV,69.8
BFA,1986,TT2+,26
BFA,1990,TT2+,90
BFA,1990,TT2+,71
BFA,1989,BCG,57.6
BFA,1989,DTP1,53.2
BFA,1989,DTP3,22.3
BFA,1989,FULL,15.8
BFA,1989,FULL (+YFV),9.3
BFA,1989,MCV1,29.1
BFA,1989,Pol1,53.7
BFA,1989,Pol3,22.2
BFA,1989,YFV,21
BFA,1990,BCG,73.1
BFA,1990,DTP1,68.5
BFA,1990,DTP3,30.9
BFA,1990,FULL,23.8
BFA,1990,FULL (+YFV),17.3
BFA,1990,MCV1,38.5
BFA,1990,Pol1,69.5
BFA,1990,Pol3,31.1
BFA,1990,YFV,28.9
BFA,1991,BCG,77
BFA,1991,DTP1,72.4
BFA,1991,DTP3,31.5
BFA,1991,FULL,25.6
BFA,1991,FULL (+YFV),16.8
BFA,1991,MCV1,35.3
BFA,1991,Pol1,72.9
BFA,1991,Pol3,31.6
BFA,1991,YFV,21.3
BFA,1992,BCG,80.2
BFA,1992,BCG,72.2
BFA,1992,BCG,85.4
BFA,1992,BCG,13.2
BFA,1992,DTP1,73.4
BFA,1992,DTP1,67.1
BFA,1992,DTP1,79.1
BFA,1992,DTP1,12
BFA,1992,DTP3,32.7
BFA,1992,DTP3,34.9
BFA,1992,DTP3,40.6
BFA,1992,DTP3,5.7
BFA,1992,FULL,21.1
BFA,1992,FULL,29.9
BFA,1992,FULL,34.7
BFA,1992,FULL,4.7
BFA,1992,FULL (+YFV),17.3
BFA,1992,FULL (+YFV),28.1
BFA,1992,FULL (+YFV),29.5
BFA,1992,FULL (+YFV),1.4
BFA,1992,MCV1,37.1
BFA,1992,MCV1,51.1
BFA,1992,MCV1,59.6
BFA,1992,MCV1,8.5
BFA,1992,Pol1,75.4
BFA,1992,Pol1,69
BFA,1992,Pol1,81
BFA,1992,Pol1,12
BFA,1992,Pol3,33
BFA,1992,Pol3,35.3
BFA,1992,Pol3,41
BFA,1992,Pol3,5.7
BFA,1992,TT2+,41.8
BFA,1992,YFV,27.3
BFA,1992,YFV,49.1
BFA,1992,YFV,50.6
BFA,1992,YFV,1.5
BFA,1995,BCG,55.5
BFA,1995,BCG,69.2
BFA,1995,DTP3,32.3
BFA,1995,DTP3,34.3
BFA,1995,MCV1,35
BFA,1995,MCV1,42.8
BFA,1995,Pol3,32.1
BFA,1995,Pol3,34.7
BFA,1995,TT2+,25.1
BFA,1995,TT2+,33.8
BFA,1997,BCG,69.9
BFA,1997,BCG,52.8
BFA,1997,BCG,72.3
BFA,1997,BCG,19.5
BFA,1997,DTP1,72.5
BFA,1997,DTP1,47.6
BFA,1997,DTP1,78.3
BFA,1997,DTP1,30.8
BFA,1997,DTP3,34.8
BFA,1997,DTP3,32.3
BFA,1997,DTP3,41
BFA,1997,DTP3,8.7
BFA,1997,FULL,21.6
BFA,1997,FULL,25.7
BFA,1997,FULL,29.3
BFA,1997,FULL,3.6
BFA,1997,FULL (+YFV),18.4
BFA,1997,FULL (+YFV),25.4
BFA,1997,FULL (+YFV),25.4
BFA,1997,MCV1,32.1
BFA,1997,MCV1,36.8
BFA,1997,MCV1,45.8
BFA,1997,MCV1,8.9
BFA,1997,Pol1,75.5
BFA,1997,Pol1,50.6
BFA,1997,Pol1,81.3
BFA,1997,Pol1,30.8
BFA,1997,Pol3,36
BFA,1997,Pol3,33.8
BFA,1997,Pol3,42.4
BFA,1997,Pol3,8.7
BFA,1997,YFV,24.1
BFA,1997,YFV,35.5
BFA,1997,YFV,35.5
BFA,1998,TT2+,34.3
BFA,2002,BCG,80
BFA,2002,BCG,63.2
BFA,2002,BCG,80.9
BFA,2002,BCG,17.7
BFA,2002,DTP1,73.4
BFA,2002,DTP1,61.8
BFA,2002,DTP1,76.1
BFA,2002,DTP1,14.3
BFA,2002,DTP3,52
BFA,2002,DTP3,50.3
BFA,2002,DTP3,57
BFA,2002,DTP3,6.7
BFA,2002,MCV1,43.2
BFA,2002,MCV1,46.8
BFA,2002,MCV1,55.8
BFA,2002,MCV1,9
BFA,2002,Pol1,83.5
BFA,2002,Pol1,63.5
BFA,2002,Pol1,86.5
BFA,2002,Pol1,23
BFA,2002,Pol3,53.4
BFA,2002,Pol3,51.6
BFA,2002,Pol3,58.7
BFA,2002,Pol3,7.1
BFA,2002,YFV,34.6
BFA,2002,YFV,44.9
BFA,2002,YFV,44.9
BFA,2002,YFV,0
BFA,2003,TT1,24.4
BFA,2003,TT2+,40.2
BFA,2002,BCG,90.3
BFA,2002,DTP1,91.4
BFA,2002,DTP3,77
BFA,2002,FULL,52.1
BFA,2002,MCV1,71.6
BFA,2002,Pol1,91.8
BFA,2002,Pol3,75.9
BFA,2002,TT2+,59
BFA,2005,BCG,91.4
BFA,2005,BCG,77.3
BFA,2005,BCG,91.9
BFA,2005,BCG,14.6
BFA,2005,DTP1,89.3
BFA,2005,DTP1,76.9
BFA,2005,DTP1,90.2
BFA,2005,DTP1,13.3
BFA,2005,DTP3,76.5
BFA,2005,DTP3,69.9
BFA,2005,DTP3,78.5
BFA,2005,DTP3,8.6
BFA,2005,FULL,60.5
BFA,2005,FULL,61.9
BFA,2005,FULL,66.8
BFA,2005,FULL,4.9
BFA,2005,MCV1,70.3
BFA,2005,MCV1,63.2
BFA,2005,MCV1,75.3
BFA,2005,MCV1,12.1
BFA,2005,PAB,75
BFA,2005,Pol1,92.3
BFA,2005,Pol1,76.6
BFA,2005,Pol1,93.2
BFA,2005,Pol1,16.6
BFA,2005,Pol3,77.4
BFA,2005,Pol3,69.8
BFA,2005,Pol3,79.4
BFA,2005,Pol3,9.6
BFA,2005,TT2+,66.3
BFA,2005,YFV,70.8
BFA,2005,YFV,64.1
BFA,2005,YFV,76.1
BFA,2005,YFV,11.9
BFA,2008,BCG,98.7
BFA,2008,BCG,98.7
BFA,2008,BCG,92.5
BFA,2008,BCG,99.1
BFA,2008,DTP1,93.3
BFA,2008,DTP1,90.2
BFA,2008,DTP1,90
BFA,2008,DTP1,98.9
BFA,2008,DTP3,91
BFA,2008,DTP3,79.6
BFA,2008,DTP3,78.5
BFA,2008,DTP3,96.6
BFA,2008,HepB1,93.3
BFA,2008,HepB1,90.2
BFA,2008,HepB1,90
BFA,2008,HepB3,91
BFA,2008,HepB3,79.6
BFA,2008,HepB3,78.5
BFA,2008,Hib1,93.3
BFA,2008,Hib1,90.2
BFA,2008,Hib1,90
BFA,2008,Hib3,91
BFA,2008,Hib3,79.6
BFA,2008,Hib3,78.5
BFA,2008,MCV1,87.6
BFA,2008,MCV1,67.6
BFA,2008,MCV1,63.1
BFA,2008,MCV1,93.9
BFA,2008,Pol1,92.1
BFA,2008,Pol1,89.1
BFA,2008,Pol1,88.9
BFA,2008,Pol1,98.6
BFA,2008,Pol3,90
BFA,2008,Pol3,78.6
BFA,2008,Pol3,77.4
BFA,2008,Pol3,96.5
BFA,2008,YFV,87.5
BFA,2008,YFV,86.7
BFA,2008,YFV,82.1
BFA,2008,YFV,93.8
BFA,2009,BCG,96.2
BFA,2009,BCG,82.6
BFA,2009,BCG,96.5
BFA,2009,BCG,13.8
BFA,2009,DTP1,94
BFA,2009,DTP1,80.9
BFA,2009,DTP1,94.4
BFA,2009,DTP1,13.5
BFA,2009,DTP3,88.2
BFA,2009,DTP3,78.5
BFA,2009,DTP3,89.5
BFA,2009,DTP3,11
BFA,2009,FULL,76.1
BFA,2009,FULL,73.7
BFA,2009,FULL,81.3
BFA,2009,FULL,7.7
BFA,2009,HepB1,94
BFA,2009,HepB1,80.9
BFA,2009,HepB1,94.4
BFA,2009,HepB1,13.5
BFA,2009,HepB3,88.2
